tsne_2d_one,tsne_2d_two
0.8593746,-0.14221774
0.85661703,-0.1417099
0.85327333,-0.14074114
0.84942746,-0.13944893
0.84527767,-0.13798776
0.85753596,-0.1314616
0.85750604,-0.1319852
0.8575346,-0.13277727
0.85749257,-0.1338201
0.8570092,-0.13483393
0.85589576,-0.13558777
0.8489589,-0.13532512
0.8480918,-0.13468637
0.84722096,-0.13414851
0.842927,-0.13262866
0.83817416,-0.13071463
0.83332896,-0.12880486
0.82858425,-0.12708783
0.82471734,-0.12612279
0.8220309,-0.12612957
0.91067636,-0.16015436
0.9110619,-0.16070463
0.9114532,-0.16121207
0.9121269,-0.16189437
0.8411235,-0.12442954
0.8391766,-0.124692194
0.8366286,-0.1262957
0.83593065,-0.1261062
0.8345013,-0.12689789
0.8328343,-0.12746534
0.83078074,-0.12759423
0.73190147,-0.03304195
0.73569596,-0.035092797
0.739308,-0.03705547
0.74289054,-0.03915205
0.74653476,-0.04156662
0.75027424,-0.04438193
0.7542353,-0.047680072
0.75865656,-0.051592384
0.76342654,-0.056037977
0.7686289,-0.061001755
0.7740563,-0.06629019
0.7795201,-0.07161285
0.78509504,-0.07696436
0.7906824,-0.082273096
0.6842547,-0.0043988423
0.6911364,-0.007725887
0.69759184,-0.010960969
0.7028682,-0.013470629
0.70747954,-0.015714332
0.7060631,-0.013835404
0.71178216,-0.017639527
0.71679854,-0.021216333
0.7191429,-0.023179645
0.72196794,-0.02576766
0.7251882,-0.028940089
0.84838754,-0.11642584
0.8488345,-0.11718535
0.847911,-0.11700704
0.7967012,-0.10323452
0.7931425,-0.10239509
0.78934085,-0.10154697
0.7852712,-0.100629136
0.78106457,-0.09966962
0.7767491,-0.09857674
0.77225393,-0.09718582
0.76752967,-0.095385
0.76256037,-0.093206674
0.75735456,-0.09062998
0.75202096,-0.08786641
0.7469811,-0.08512329
0.74227995,-0.08250113
0.7376142,-0.079824366
0.73273104,-0.07697848
0.727536,-0.07395204
0.5924922,0.03293131
0.60027665,0.031509146
0.6083045,0.029617993
0.616153,0.02754519
0.6239032,0.025314987
0.63144875,0.022953121
0.6385932,0.020692825
0.64494294,0.018631415
0.65040004,0.016850894
0.65482473,0.015424076
0.65702987,0.014851991
0.6606462,0.013552681
0.6625643,0.012862697
0.6641294,0.012233796
0.66589177,0.011254072
0.6675149,0.010104024
0.66882145,0.0087746745
0.6683129,0.008036742
0.66936284,0.006022747
0.5349142,0.027157048
0.53811413,0.028059587
0.5416538,0.02896507
0.5454675,0.029830761
0.54970455,0.030578842
0.5546159,0.030968232
0.560567,0.030776596
0.56732726,0.030057626
0.5744695,0.029498462
0.58616173,0.026192416
0.5928989,0.025206197
0.6031926,0.022513311
0.6134763,0.019811021
0.6229756,0.017420538
0.6342899,0.013972651
0.63669,0.014648163
0.6406159,0.01442778
0.64288604,0.014891234
0.64424366,0.015731288
0.64490277,0.016772076
0.6476656,0.014923014
0.6505378,0.012926995
0.65396595,0.010409575
0.6554389,0.008642112
0.6560014,0.006892179
0.6564149,0.005159012
0.6545615,0.004240105
0.65084714,0.0040773395
0.64512086,0.004827764
0.63739264,0.0065937517
0.627565,0.009448877
0.61585426,0.013360276
0.5918876,0.039665613
0.5997868,0.037237424
0.60711944,0.034898486
0.61377776,0.032688886
0.61971796,0.03063806
0.62503475,0.028688876
0.6298533,0.026794024
0.6339188,0.025106713
0.63721204,0.02362407
0.6393568,0.022454547
0.6405454,0.021528086
0.6408776,0.020843979
0.6401541,0.020432413
0.51151586,0.04745125
0.51722866,0.047395688
0.5231817,0.04723353
0.5292971,0.04692162
0.53692704,0.04594277
0.5425349,0.04571604
0.5500079,0.044491906
0.558171,0.042914502
0.56691504,0.041114915
0.5760943,0.039110824
0.5847587,0.03760096
0.5930428,0.035936233
0.60013074,0.03444031
0.6055428,0.03341313
0.60951257,0.03276311
0.61235327,0.032446563
0.6147738,0.032223687
0.61712813,0.031969536
0.6543711,-0.050757896
0.6414794,-0.046793595
0.62800807,-0.04273037
0.6141836,-0.03849311
0.60096765,-0.034251858
0.5833134,-0.02926148
0.58028394,-0.026929783
0.5746687,-0.024265887
0.5726822,-0.022343457
0.57426083,-0.02116719
0.5846092,-0.023114549
0.58860296,-0.021911394
0.58977914,-0.019709378
0.59429556,-0.01885907
0.59676677,-0.017283637
0.59683424,-0.014886668
0.59404886,-0.011579998
0.5881667,-0.0071795043
0.5792231,-0.0017105867
0.5528792,0.050972324
0.5536852,0.05018455
0.5548151,0.049298786
0.5562025,0.048239484
0.557588,0.047020562
0.56049234,0.045219693
0.55773497,0.04509413
0.5554826,0.044754364
0.55114526,0.04513007
0.5447568,0.046165008
0.53661823,0.047808353
0.5272328,0.05001616
0.51689845,0.052687515
0.5063652,0.055488605
0.496456,0.058198463
0.48782972,0.06076836
0.480629,0.062933154
0.47492823,0.06459268
0.44936875,-0.0072193705
0.4295567,0.05543023
0.43756178,0.0556279
0.44572026,0.05564937
0.45338097,0.055712584
0.46038777,0.055844143
0.46657446,0.05604503
0.47189516,0.056385595
0.4765375,0.056761675
0.47779915,0.057672095
0.48378024,0.057393983
0.48691922,0.057497904
0.49040288,0.057364363
0.49508578,0.05683462
0.40236884,0.047249205
0.40259048,0.049979046
0.4055864,0.051987357
0.41407928,0.052311778
0.41704985,0.05445356
0.42399523,0.0552067
0.43336725,0.054877058
0.4372752,0.056453515
0.4426118,0.0571631
0.44669855,0.057994116
0.44913796,0.059046973
0.44985,0.06024094
0.44916913,0.06151936
0.4472752,0.06283102
0.44483605,0.06408595
0.4426395,0.06517335
0.44141603,0.06597499
0.44976577,0.071143426
0.44846255,0.070601255
0.44446552,0.070211254
0.44297826,0.069986574
0.44233212,0.06993385
0.4448235,0.070405744
0.44228524,0.070518374
0.44379836,0.07168276
0.43780363,-0.0053598057
0.43099388,-0.0036322156
0.42752954,-0.002428794
0.42726886,-0.0016880685
0.43007714,-0.0013709528
0.4358343,-0.001459861
0.44227752,-0.0015818691
0.4550883,-0.002363668
0.40927157,0.08127357
0.41308632,0.08205273
0.41642234,0.08275159
0.4190412,0.08341584
0.42108423,0.08400825
0.42291194,0.08447171
0.4247837,0.08476164
0.42705432,0.08482276
0.43005258,0.0846058
0.4364708,0.083291255
0.43852022,0.08329342
0.44336036,0.082342565
0.44786158,0.08137107
0.45158246,0.080488145
0.4539952,0.079815514
0.4279145,0.08150041
0.42689672,0.08144847
0.42719576,0.08094578
0.4270359,0.080674574
0.42701256,0.08030936
0.42697322,0.079875804
0.42675912,0.07941658
0.42606816,0.07895739
0.42476565,0.07861984
0.4229622,0.078395255
0.42080617,0.07830224
0.41840494,0.07833
0.41585043,0.078479044
0.41333383,0.07869756
0.41102326,0.07891936
0.40888494,0.07917468
0.40694374,0.07943619
0.3541739,0.0046105157
0.3585483,0.0044711623
0.36371717,0.004340208
0.36980605,0.004209323
0.4105599,0.08544961
0.40982938,0.08500609
0.40943044,0.084651805
0.4092039,0.08438394
0.40928048,0.08411244
0.40957385,0.08378595
0.40984836,0.083400846
0.409778,0.08299143
0.4092372,0.08257905
0.40813962,0.08216263
0.40636268,0.08182192
0.4041874,0.08154465
0.4018275,0.08134599
0.39949623,0.081231974
0.39742073,0.08117609
0.39563003,0.081173025
0.39412516,0.08122057
0.39284253,0.081315205
0.39531133,0.089185625
0.3985245,0.0894531
0.40025663,0.08970154
0.4013379,0.08986477
0.40182194,0.090200126
0.40292376,0.08991798
0.40424854,0.08978123
0.4061415,0.08953205
0.40834427,0.08919019
0.41288012,0.08870754
0.41201648,0.08828886
0.412614,0.087808855
0.4118629,0.08738427
0.4112679,0.08706232
0.40643153,0.08667433
0.2721228,0.08576173
0.28658062,0.08686194
0.29974872,0.08786441
0.30713034,0.08907883
0.3214065,0.08967304
0.32940415,0.09051351
0.33559018,0.0913084
0.33113074,0.09252079
0.34343266,0.09263158
0.34659302,0.09307593
0.34981844,0.09351009
0.35393095,0.093636595
0.35904676,0.093478106
0.3650515,0.09321529
0.37188926,0.09266023
0.25778896,0.051893804
0.25349295,0.054715104
0.24956082,0.057449512
0.24569252,0.06018361
0.24174863,0.06287032
0.2383052,0.06555371
0.23567559,0.06816633
0.23897392,0.07084382
0.23448125,0.07313901
0.23585436,0.07551472
0.23801976,0.07784403
0.24052413,0.08011961
0.24306066,0.08230697
0.24526885,0.08435023
0.2469796,0.08623715
0.24785541,0.087940514
0.24763215,0.089506134
0.24634072,0.090983756
0.24415968,0.092400655
0.24143519,0.093759745
0.24880326,0.085221626
0.2521572,0.08528176
0.2540927,0.08537419
0.25488818,0.08548524
0.25460026,0.085636675
0.21916778,0.017094422
0.21515597,0.01744325
0.21173134,0.017681876
0.20879523,0.017876625
0.20667829,0.018026264
0.20559947,0.018219858
0.2921275,0.08754394
0.28601652,0.08722074
0.28092313,0.08700773
0.27683327,0.08687865
0.2739018,0.086811185
0.27257717,0.086794056
0.27273226,0.08680993
0.27371103,0.08683158
0.2745901,0.08682231
0.27477026,0.0867713
0.2743437,0.086688176
0.27382404,0.08659415
0.27388617,0.08651068
0.2749331,0.0864418
0.27691147,0.08638882
0.27961075,0.08636046
0.28271723,0.08636912
0.12947848,0.074145846
0.12524997,0.075537
0.1323694,0.07784524
0.12608783,0.07893983
0.12176337,0.07999075
0.12351521,0.08169703
0.12672713,0.08349143
0.13115123,0.08533568
0.13677645,0.08716958
0.14338067,0.08890687
0.15087879,0.090572216
0.1593382,0.092155315
0.16834928,0.093666196
0.17739683,0.09508298
0.18603997,0.09628099
0.19377989,0.09729361
0.20074137,0.09810668
0.20717715,0.09875615
0.10199158,0.07466391
0.10054802,0.0759189
0.10037439,0.0772352
0.101478055,0.078673355
0.103612594,0.080234885
0.10670137,0.08191057
0.12272264,0.08571514
0.12187042,0.08650251
0.12258171,0.08726439
0.13648622,0.08990643
0.13876837,0.09062334
0.1485786,0.092279635
0.15920617,0.09388226
0.16975784,0.09537362
0.18435174,0.09712132
0.18874533,0.09752425
0.20091659,0.09887081
0.20544963,0.09910812
0.21111473,0.09933207
0.2196169,0.099840164
0.084787704,0.07218406
0.08995737,0.07427272
0.08500681,0.075054
0.09246726,0.07743501
0.0886685,0.078168884
0.09782963,0.0809791
0.095096886,0.0816788
0.099422045,0.08349132
0.10485635,0.08526682
0.1115356,0.086999774
0.119751334,0.08871238
0.12966254,0.09045135
0.072034925,0.07705305
0.070198976,0.077018715
0.07040147,0.07713149
0.07238887,0.077357024
0.07628361,0.07780096
0.08161994,0.0784463
0.087756254,0.0793029
0.09996228,0.08067416
0.10251058,0.08107521
0.11685795,0.082410745
0.11863144,0.0827536
0.12717222,0.083498314
-0.042996813,0.0107042035
-0.043259747,0.0107926
-0.04613407,0.010634273
-0.049010962,0.010494974
0.0015558079,0.0691159
0.0062120324,0.07052945
0.011940804,0.07221138
0.022980079,0.07474629
0.024032665,0.07551403
0.03074693,0.077135
0.03874779,0.078847595
0.04892449,0.08078494
0.061916016,0.082900554
0.07808601,0.08549487
0.096529596,0.08826103
0.1165889,0.0908975
0.13598588,0.093222305
0.15329023,0.09514037
0.16832018,0.096618
0.045834612,0.07348384
0.041853935,0.073335804
0.0385991,0.07326979
0.036345083,0.073349155
0.036079798,0.07345778
0.037416186,0.07370835
0.04062039,0.074135736
0.046181414,0.07485493
0.053850356,0.07581888
0.06312086,0.07697265
0.07335311,0.078252554
0.08400819,0.079534754
0.09412442,0.08075237
0.110662326,0.08234932
0.1132623,0.08262148
0.121859275,0.08336131
-0.111872114,0.008460111
0.021988053,0.07210413
0.021989468,0.07205149
0.022800542,0.07202829
0.024775155,0.072082266
0.028420208,0.07244855
0.034024663,0.073042795
0.041366816,0.07390096
0.049873024,0.075050354
0.058856238,0.07629294
0.07407143,0.0784133
0.07637329,0.07873684
-0.1595303,0.007257977
-0.15803945,0.007231498
-0.15514804,0.00719499
-0.16043355,0.007060688
-0.16378699,0.006950918
-0.16808207,0.0068589854
0.007115337,0.068147875
0.0049159895,0.068169236
0.0034537683,0.068344876
0.0031237772,0.06867783
0.00329143,0.06904226
0.0039374093,0.06940125
0.0054994687,0.06979575
0.008688691,0.07038246
0.013798898,0.071161225
0.020995542,0.07212482
0.030475253,0.0731808
0.04091792,0.074424796
0.05185816,0.075816296
0.06267357,0.077132076
0.072856925,0.07837138
-0.01866207,0.065016426
-0.016770381,0.06553569
-0.014885402,0.0659964
-0.0133251,0.06632831
-0.011594232,0.06660925
-0.006715408,0.067377456
-0.00465189,0.06756429
0.0017247752,0.06843928
0.01022394,0.069664046
0.027019558,0.0720025
0.031053968,0.072371475
-0.33558926,0.025700292
-0.3206656,0.028395623
-0.30916935,0.030640146
-0.3003719,0.032487508
-0.29287902,0.0340667
-0.28570172,0.035599854
-0.28859028,0.035670836
-0.2681249,0.03906765
-0.25547022,0.040807456
-0.2393182,0.0431987
-0.21901381,0.04606556
-0.19309263,0.04967418
-0.3830019,0.019160362
-0.36490616,0.022229314
-0.35102952,0.024800584
-0.3405052,0.026969064
-0.3314548,0.028825175
-0.32358155,0.03043889
-0.32924587,0.029989993
-0.30782166,0.03329569
-0.29772237,0.034759372
-0.28600177,0.036372837
-0.27169147,0.038539946
-0.2539553,0.040821303
-0.5359119,-0.008398391
-0.5385994,-0.008253452
-0.53977317,-0.007831731
-0.5390721,-0.007082549
-0.5372456,-0.006052305
-0.5352398,-0.004888872
-0.53404355,-0.003755451
-0.53430676,-0.002781517
-0.53585255,-0.002057164
-0.5452001,-0.0024783055
-0.5406516,-0.0014410762
-0.5431257,-0.0014923597
-0.5461475,-0.0018445577
-0.5501644,-0.002493767
-0.4696824,-0.0055086194
-0.4669023,-0.005321045
-0.45799264,-0.004927893
-0.46189594,-0.005088334
-0.4465111,-0.004653663
-0.45145726,-0.0048408844
-0.45730564,-0.005044518
-0.45732838,-0.0051057343
-0.45839912,-0.005180847
-0.4608693,-0.0052793464
-0.46496525,-0.0053718565
-0.5912889,-0.015221566
-0.592183,-0.014991057
-0.5906635,-0.014142346
-0.58722085,-0.013038865
-0.58347857,-0.011674108
-0.58052665,-0.010381054
-0.5794915,-0.009443777
-0.5807619,-0.008998534
-0.5839694,-0.008973014
-0.5884598,-0.009305735
-0.59426624,-0.010097606
-0.602158,-0.011546464
-0.61346114,-0.013512202
-0.65227866,-0.019724809
-0.6552522,-0.0204295
-0.3322556,0.0034564317
-0.33093876,0.0035657454
-0.32964453,0.0035885586
-0.32865927,0.0035953177
-0.32763416,0.0036017373
-0.32651764,0.0036024253
-0.4529723,-0.005742807
-0.44992155,-0.0058013434
-0.44773442,-0.0059493
-0.44643536,-0.0061829165
-0.4461183,-0.006481654
-0.44660887,-0.006805213
-0.4481336,-0.0071568163
-0.45074296,-0.007534366
-0.45469669,-0.007922911
-0.32638174,0.00434839
-0.3259189,0.004222264
-0.48274657,-0.0075962236
-0.478431,-0.007299471
-0.47454318,-0.007069348
-0.4711743,-0.0069258553
-0.46869236,-0.0068901125
-0.46727192,-0.0069521116
-0.4671528,-0.007128107
-0.46837664,-0.007395211
-0.47113204,-0.0077466397
-0.47553718,-0.008146614
-0.48151755,-0.008602367
-0.58183074,-0.038736884
-0.5597436,-0.03543979
-0.54409987,-0.03332347
-0.53303903,-0.031940255
-0.5240509,-0.03088065
-0.5161118,-0.029972164
-0.50849587,-0.029143268
-0.5014663,-0.028333195
-0.4948534,-0.027567502
-0.49220636,-0.027615655
-0.48488382,-0.026590526
-0.7783624,-0.044455864
-0.78082687,-0.04446033
-0.7838056,-0.044493422
-0.78787327,-0.04462969
-0.7935112,-0.044967044
-0.8006297,-0.045540538
-0.8090015,-0.04634736
-0.81817263,-0.04739214
-0.8284989,-0.048719656
-0.84105694,-0.05057352
-0.85713714,-0.052911248
-0.8117001,-0.050762426
-0.81383055,-0.050678536
-0.81630427,-0.05058275
-0.81963176,-0.05060201
-0.82404643,-0.05069272
-0.8338847,-0.051449258
-0.8371257,-0.051558755
-0.850016,-0.052814018
-0.85436535,-0.053214695
-0.86494845,-0.054540545
-0.8777599,-0.05628342
-0.8935736,-0.058620848
-0.91272885,-0.061608724
-0.93459624,-0.06510146
-0.95689905,-0.068706855
-0.9848664,-0.07329176
-0.99504,-0.07507736
-1.0105324,-0.077764556
-1.0246463,-0.080312334
-0.6142957,-0.04658815
-0.5943565,-0.043613914
-0.57772934,-0.041168176
-0.5635399,-0.03897377
-0.5522889,-0.037437573
-0.56147635,-0.039754752
-0.5498014,-0.038070466
-0.5407303,-0.036737937
-0.5453665,-0.038028125
-0.5540666,-0.04004923
-0.5665302,-0.042771697
-0.58128214,-0.046013348
-0.5991242,-0.049841523
-0.61858535,-0.05392857
-0.5493718,-0.025284126
-0.5544947,-0.026481112
-0.5606173,-0.027651645
-0.5676643,-0.02890086
-0.5758585,-0.03024663
-0.8849058,-0.064035684
-0.88375515,-0.063338995
-0.88324213,-0.06273585
-0.88410157,-0.062317144
-0.8865678,-0.062102873
-0.8906698,-0.062092174
-0.8960512,-0.062246494
-0.90255916,-0.06259685
-0.90959233,-0.063089915
-0.9170326,-0.06374351
-0.9252692,-0.064627856
-0.9350776,-0.06585489
-0.9470546,-0.06752282
-0.9609993,-0.06959307
-0.9760325,-0.07192825
-0.9909328,-0.074297145
-1.004352,-0.07654149
-1.0168564,-0.07866017
-1.0286093,-0.08072425
-1.0398388,-0.08275368
-1.3735687,-0.14224873
-1.3808429,-0.14417276
-1.3847804,-0.14567977
-1.3811044,-0.14662679
-1.3831859,-0.14791799
-1.3824366,-0.14883341
-1.3771961,-0.14968202
-1.3746719,-0.1504921
-1.3708094,-0.15139043
-1.3675603,-0.15238747
-1.3651305,-0.15352555
-1.3635741,-0.15482564
-0.91832614,-0.068134315
-0.9234278,-0.068415456
-0.9213701,-0.06751997
-0.9262827,-0.067714095
-0.9324767,-0.06808138
-0.9396304,-0.068604924
-0.9472852,-0.06926386
-0.9554192,-0.07007601
-0.9645001,-0.071149796
-0.9793321,-0.07315037
-0.98703307,-0.07427536
-0.99996257,-0.076279
-1.0138447,-0.078468055
-1.0276825,-0.080763526
-1.0413314,-0.08310295
-1.0549086,-0.08548102
-1.0686265,-0.08798405
-1.0823891,-0.09059836
-1.0964549,-0.0933747
-1.1113966,-0.09641826
-1.1278846,-0.09986873
-0.97838163,-0.0822915
-0.9812933,-0.082407705
-0.97581697,-0.08076883
-0.9754585,-0.08010202
-0.9766579,-0.0796371
-0.9796578,-0.07941065
-0.98400134,-0.07934274
-0.98917913,-0.07935792
-0.99432975,-0.07936663
-0.99895364,-0.07937203
-1.0037596,-0.07944374
-1.0086678,-0.079626985
-1.406522,-0.15119994
-1.4051595,-0.15241429
-1.4033114,-0.15369916
-1.4009588,-0.1549976
-1.398172,-0.15628211
-1.3952912,-0.15756817
-1.3926288,-0.15888402
-1.3932244,-0.160622
-1.3902007,-0.161919
-1.3965931,-0.16454168
-1.3939154,-0.16592121
-1.4077015,-0.14687936
-1.4099061,-0.14801414
-1.4108742,-0.14909382
-1.4109197,-0.15016818
-1.4101903,-0.15126388
-1.4091549,-0.15244216
-1.4077955,-0.15367636
-1.4064289,-0.1549893
-1.4053737,-0.15642418
-1.4052553,-0.15806293
-1.4064759,-0.1599516
-1.4094863,-0.16216503
-1.4145805,-0.1647409
-1.4220232,-0.16775255
-1.4314046,-0.17118014
-1.4421847,-0.17497824
-1.4540681,-0.17869125
-1.4659432,-0.18225935
-1.4779466,-0.18582821
-1.0307826,-0.09255512
-1.0309321,-0.09203824
-1.0318395,-0.091617756
-1.0341288,-0.09137802
-1.0427002,-0.09220338
-1.0419953,-0.09120733
-1.0469564,-0.091198154
-1.0518324,-0.091122665
-1.0565976,-0.090981625
-1.0611502,-0.090870515
-1.0656021,-0.09082027
-1.0701647,-0.09088915
-1.0749122,-0.091102555
-1.0799084,-0.09142344
-1.0848395,-0.091809146
-1.0902632,-0.09237015
-1.0964212,-0.09313746
-1.083767,-0.10759358
-1.0835985,-0.10699751
-1.082622,-0.10621823
-1.0813799,-0.10534095
-1.0800974,-0.1044109
-1.0793507,-0.1035163
-1.0796374,-0.102750026
-1.0808733,-0.10206663
-1.0825961,-0.10137894
-1.0842546,-0.10058224
-1.0857999,-0.09969496
-1.0869433,-0.09870747
-1.0877091,-0.09768977
-1.0930713,-0.09773863
-1.0894269,-0.09598482
-1.0907314,-0.095386945
-1.0922878,-0.09492734
-1.4221165,-0.147081
-1.4261752,-0.14812934
-1.4286181,-0.1490533
-1.4298751,-0.14991145
-1.4305062,-0.1508215
-1.4308853,-0.15187018
-1.4311925,-0.15301833
-1.4315201,-0.15426621
-1.4317229,-0.15555173
-1.4319263,-0.15690428
-1.4322356,-0.15839888
-1.5692117,-0.19928688
-1.5814528,-0.20305392
-1.5922848,-0.20629008
-1.601868,-0.20904742
-1.6103258,-0.21140017
-1.6175859,-0.21344104
-1.6241009,-0.21528545
-1.6298748,-0.21698734
-1.63507,-0.218613
-1.6341729,-0.21918128
-1.6433414,-0.2215293
-1.6459957,-0.22267702
-1.6474899,-0.2235727
-1.6476008,-0.22413848
-1.6468059,-0.22451559
-1.645369,-0.22472173
-1.6441655,-0.22494698
-1.6435304,-0.22522931
-1.6435257,-0.2255897
-1.7232909,-0.23537181
-1.7259754,-0.23597355
-1.7274245,-0.23637632
-1.7274828,-0.23657188
-1.7264211,-0.23662479
-1.7244818,-0.23657125
-1.7216922,-0.23638771
-1.7181696,-0.23607935
-1.3862633,-0.18482305
-1.3862545,-0.18477453
-1.3849306,-0.18439543
-1.3821433,-0.18362828
-1.3778205,-0.18243393
-1.372005,-0.18074258
-1.3644506,-0.17853536
-1.3553138,-0.17587006
-1.344867,-0.17278436
-1.333279,-0.16929774
-1.3208002,-0.16542014
-1.2708616,-0.12567383
-1.29721,-0.1293499
-1.3216698,-0.13300224
-1.3439299,-0.13622503
-1.3637741,-0.139075
-1.3806845,-0.14149241
-1.39468,-0.14352992
-1.4060087,-0.14525817
-1.4152633,-0.14682256
-1.4235373,-0.14839484
-1.4311391,-0.14996012
-1.4305823,-0.15056849
-1.4460461,-0.1532244
-1.4532411,-0.15483566
-1.4601685,-0.15640786
-1.4551853,-0.15641728
-1.4679985,-0.15881746
-1.6588057,-0.22361165
-1.665963,-0.22537887
-1.6718721,-0.22670043
-1.6771194,-0.22775055
-1.6815467,-0.22860646
-1.6851554,-0.22932804
-1.6878521,-0.22992946
-1.6896904,-0.23048623
-1.6913111,-0.23112135
-1.6852486,-0.23079295
-1.690787,-0.23222773
-1.6956282,-0.23342241
-1.6959895,-0.23395006
-1.695647,-0.23428348
-1.730928,-0.23904316
-1.7345195,-0.23941188
-1.7373587,-0.23970068
-1.7393087,-0.23980162
-1.740009,-0.2395118
-1.7400382,-0.23968796
-1.7392579,-0.24016865
-1.7379097,-0.24055684
-1.7362363,-0.24068376
-1.7343682,-0.24075274
-1.732092,-0.24071826
-1.435233,-0.19694175
-1.4314232,-0.19591
-1.4268448,-0.19466467
-1.4212878,-0.1931038
-1.7521627,-0.24209449
-1.7531372,-0.24195081
-1.7537566,-0.2420632
-1.753964,-0.24219342
-1.7535299,-0.24250369
-1.7525724,-0.24243684
-1.7515264,-0.24258341
-1.7504125,-0.24288279
-1.4562385,-0.20253877
-1.4505357,-0.20095056
-1.4496411,-0.20069729
-1.445258,-0.19946583
-1.436043,-0.19684927
-1.4339218,-0.19618842
-1.4273282,-0.19427659
-1.4203299,-0.19215669
-1.4716386,-0.15609853
-1.4791002,-0.1571262
-1.4859746,-0.15821289
-1.4940414,-0.15970927
-1.498998,-0.16053112
-1.505721,-0.16196485
-1.5127702,-0.16355494
-1.5201329,-0.16526735
-1.5272896,-0.16703236
-1.5344785,-0.16885364
-1.5418401,-0.1708155
-1.5496935,-0.17296124
-1.5581306,-0.17536576
-1.4864447,-0.158734
-1.492235,-0.15963598
-1.4980884,-0.16061644
-1.504054,-0.16175854
-1.5105221,-0.16314632
-1.517492,-0.16462402
-1.5249875,-0.16638781
-1.5324074,-0.16813491
-1.5400438,-0.17008196
-1.5477122,-0.1720851
-1.5557332,-0.17426565
-1.5681951,-0.17821237
-1.5748175,-0.18018447
-1.5822629,-0.18256938
-1.5916425,-0.1856627
-1.6012672,-0.18901964
-1.6106149,-0.19247639
-1.6192454,-0.19569956
-1.6279408,-0.19912837
-1.8008252,-0.2697195
-1.79763,-0.26735258
-1.7955325,-0.2655444
-1.7949734,-0.2642945
-1.7929459,-0.26241037
-1.7921302,-0.261353
-1.7913761,-0.2605752
-1.7907832,-0.26012683
-1.7898788,-0.25974673
-1.7886846,-0.26006344
-1.7874817,-0.25946546
-1.7864373,-0.25936902
-1.7844473,-0.259232
-1.783836,-0.25893426
-1.7970674,-0.25719157
-1.7959329,-0.25671938
-1.7952995,-0.2563923
-1.7949915,-0.25645104
-1.7950293,-0.25675648
-1.5450592,-0.22786173
-1.5402031,-0.22643907
-1.5356098,-0.22503948
-1.5313619,-0.22372101
-1.5275986,-0.22249244
-1.5245382,-0.22141583
-1.5225149,-0.22057222
-1.5059648,-0.17041174
-1.5064123,-0.16871
-1.5124698,-0.16905312
-1.510976,-0.1672219
-1.5148379,-0.16720657
-1.5196476,-0.16764826
-1.5253656,-0.16848178
-1.5317183,-0.16960895
-1.5385679,-0.17094585
-1.5510528,-0.17420575
-1.55239,-0.17394957
-1.5590775,-0.17561655
-1.5657642,-0.17759602
-1.5762981,-0.18065855
-1.5800544,-0.1815754
-1.5878478,-0.18399905
-1.5959777,-0.18666698
-1.6047236,-0.1896757
-1.6132443,-0.19271323
-1.622108,-0.19599669
-1.6924931,-0.27285147
-1.6932197,-0.27260014
-1.6943008,-0.27231017
-1.695889,-0.271985
-1.6983112,-0.2716991
-1.6987169,-0.27020913
-1.7068472,-0.27153948
-1.7129153,-0.2716801
-1.7197981,-0.27191105
-1.7287139,-0.27236506
-1.7323084,-0.27194205
-1.7370237,-0.2716087
-1.7403216,-0.2709701
-1.7420145,-0.26998627
-1.7418998,-0.2685463
-1.7400883,-0.2666557
-1.7367814,-0.2642771
-1.7323623,-0.26152626
-1.7270389,-0.25843102
-1.7204199,-0.2547301
-1.9214422,-0.33303678
-1.9197458,-0.33068892
-1.9162129,-0.32748404
-1.9117169,-0.32385933
-1.9068289,-0.32011056
-1.9019183,-0.3164518
-1.8971461,-0.31298918
-1.8924766,-0.30968183
-1.887745,-0.30645385
-1.882958,-0.30334243
-1.8780935,-0.30039713
-1.8731657,-0.29760817
-1.868375,-0.2950784
-1.863927,-0.29283333
-1.8601216,-0.2910077
-1.8568267,-0.28949374
-1.8849075,-0.30259058
-1.8818845,-0.3005918
-1.878717,-0.29861408
-1.875624,-0.2967811
-1.8729134,-0.2953648
-1.8706902,-0.29434893
-1.8690374,-0.29375857
-1.8678225,-0.29343092
-1.8669106,-0.29333007
-1.8664062,-0.2937445
-1.8653696,-0.29310495
-1.5663273,-0.23583657
-1.5673003,-0.23599331
-1.9089575,-0.31846586
-1.9050224,-0.31556645
-1.9018208,-0.31321016
-1.8984534,-0.31083065
-1.8954118,-0.30877528
-1.8923814,-0.30688533
-1.8891919,-0.30538478
-1.8868111,-0.30409998
-1.8843472,-0.30301812
-1.8821845,-0.30217722
-1.8803314,-0.30150142
-1.8787442,-0.30097333
-1.8768171,-0.30030996
-1.9501749,-0.35186812
-1.9462717,-0.3480725
-1.9416769,-0.34400934
-1.9368482,-0.33994344
-1.9319552,-0.33600605
-1.927179,-0.3323166
-1.9225897,-0.32891372
-1.918113,-0.32573456
-1.9136865,-0.32274112
-1.9092468,-0.31988218
-1.9049246,-0.31726006
-1.9009726,-0.31494898
-1.896688,-0.31290346
-1.9623446,-0.36936215
-1.9626939,-0.36717498
-1.9612526,-0.364206
-1.9584111,-0.3606263
-1.9547192,-0.35681254
-1.9492716,-0.35269472
-1.9461955,-0.3493119
-1.9418602,-0.34594992
-1.9377794,-0.3430427
